平成２９年,患者調査,平成２９年１０月,千人
下巻第２表　推計外来患者数（患者住所地），都道府県・外来（初診－再来）×傷病分類×病院－一般診療所別
注：（１）　病院－一般診療所の総数には、歯科診療所を含む。
注：（２）　全国には、住所不詳を含む。
,全国,,,北海道,,,青森,,,岩手,,,宮城,,,秋田,,,山形,,,福島,,,茨城,,,栃木,,,群馬,,,埼玉,,,千葉,,,東京,,,神奈川,,,新潟,,,富山,,,石川,,,福井,,,山梨,,,長野,,,岐阜,,,静岡,,,愛知,,,三重,,,滋賀,,,京都,,,大阪,,,兵庫,,,奈良,,,和歌山,,,鳥取,,,島根,,,岡山,,,広島,,,山口,,,徳島,,,香川,,,愛媛,,,高知,,,福岡,,,佐賀,,,長崎,,,熊本,,,大分,,,宮崎,,,鹿児島,,,沖縄,,
　関節症（再掲）,203.5,12.2,191.3,8.5,0.4,8.1,2.3,0.1,2.2,1.7,0.1,1.7,3.9,0.2,3.7,1.5,0.1,1.4,1.6,0.1,1.5,2.5,0.2,2.3,3.8,0.2,3.6,2.4,0.2,2.2,2.7,0.2,2.5,9.6,2.0,7.6,8.5,0.6,8.0,21.8,1.2,20.7,15.3,0.6,14.7,2.9,0.2,2.8,1.7,0.1,1.6,1.8,0.2,1.7,1.3,0.1,1.2,1.1,0.0,1.0,3.1,0.2,2.9,3.5,0.2,3.3,5.8,0.2,5.5,9.4,0.6,8.8,2.2,0.1,2.1,1.1,0.1,1.0,4.1,0.2,3.9,14.8,0.7,14.0,10.6,0.3,10.4,1.8,0.1,1.7,1.3,0.1,1.3,1.2,0.1,1.1,1.0,0.1,0.9,1.6,0.1,1.5,6.0,0.4,5.6,4.1,0.2,3.9,0.9,0.0,0.9,2.3,0.1,2.2,3.5,0.2,3.3,1.4,0.1,1.3,9.7,0.5,9.2,2.0,0.1,1.9,2.5,0.1,2.3,4.1,0.2,3.9,2.2,0.1,2.0,2.1,0.1,1.9,2.8,0.1,2.7,1.3,0.1,1.3
　脊柱障害（再掲）,418.8,36.1,382.7,13.0,1.2,11.8,4.3,0.3,4.0,4.6,0.3,4.2,8.2,0.7,7.5,2.5,0.1,2.4,3.2,0.3,2.9,4.9,0.4,4.5,9.5,0.7,8.8,6.8,0.6,6.2,7.2,0.4,6.7,23.3,5.3,18.0,21.0,1.6,19.4,45.1,3.7,41.4,23.2,2.3,20.9,6.2,0.6,5.7,3.0,0.2,2.8,3.0,0.3,2.7,3.0,0.2,2.7,2.8,0.2,2.5,6.9,0.6,6.2,9.0,0.6,8.4,12.5,0.9,11.6,26.5,1.9,24.6,6.7,0.5,6.2,3.4,0.4,3.0,8.1,0.4,7.6,26.7,1.8,24.9,17.0,1.5,15.5,3.0,0.3,2.7,2.7,0.3,2.4,2.3,0.2,2.0,2.2,0.3,1.9,4.5,0.4,4.1,10.3,0.7,9.6,6.2,0.3,5.9,2.0,0.1,1.9,4.7,0.2,4.5,7.2,0.5,6.7,2.4,0.2,2.2,19.0,1.2,17.8,3.6,0.2,3.4,6.5,0.4,6.1,7.5,0.6,7.0,4.1,0.3,3.8,5.0,0.3,4.6,7.0,0.4,6.5,3.3,0.5,2.8
　骨の密度及び構造の障害（再掲）,59.7,2.0,57.7,2.0,0.1,1.8,1.3,0.0,1.3,0.6,-,0.6,1.4,0.1,1.3,0.8,0.0,0.7,1.0,0.0,0.9,0.7,0.0,0.7,1.5,0.0,1.5,1.9,0.0,1.9,0.9,0.0,0.9,2.0,0.1,1.9,2.7,0.1,2.6,5.9,0.2,5.7,4.5,0.3,4.2,0.8,-,0.8,0.5,0.0,0.5,0.5,0.0,0.5,0.4,0.0,0.4,0.6,0.0,0.6,1.1,0.0,1.1,1.1,0.1,1.1,2.1,0.0,2.0,2.9,0.0,2.9,1.1,0.0,1.1,0.5,0.0,0.5,1.4,0.1,1.4,4.2,0.1,4.1,2.1,0.0,2.1,0.4,0.0,0.4,0.3,0.0,0.3,0.3,0.0,0.3,0.4,0.0,0.4,0.7,0.0,0.7,1.0,0.0,1.0,0.9,0.0,0.8,0.3,0.0,0.2,0.4,0.0,0.4,0.5,0.0,0.5,0.5,0.0,0.4,2.4,0.1,2.3,0.5,0.0,0.5,0.7,0.0,0.7,0.8,0.0,0.8,0.6,0.0,0.6,0.9,0.0,0.9,0.7,0.0,0.7,0.4,0.0,0.3
ⅩⅣ　腎尿路生殖器系の疾患,321.5,32.9,288.6,11.3,1.4,9.9,4.7,0.3,4.4,3.7,0.3,3.4,4.8,0.4,4.4,3.4,0.3,3.1,2.7,0.3,2.3,7.0,0.7,6.4,6.1,0.7,5.4,7.9,0.7,7.2,3.5,0.5,3.1,14.9,2.4,12.6,14.5,1.4,13.2,37.8,4.1,33.7,22.7,1.9,20.8,4.8,0.4,4.4,2.8,0.5,2.4,3.2,0.3,2.9,1.6,0.2,1.4,1.6,0.2,1.5,3.9,0.3,3.5,4.5,0.3,4.2,11.8,1.1,10.7,23.3,1.7,21.6,2.4,0.2,2.2,2.7,0.3,2.4,5.1,0.6,4.6,15.1,1.8,13.3,16.0,1.6,14.3,2.2,0.3,1.9,2.2,0.3,1.9,0.9,0.1,0.8,2.5,0.2,2.3,7.3,0.5,6.8,4.0,0.7,3.3,4.5,0.4,4.1,2.6,0.2,2.3,3.2,0.5,2.6,2.2,0.4,1.7,2.1,0.2,1.9,16.1,1.0,15.1,3.4,0.3,3.1,4.3,0.5,3.8,4.3,0.3,4.0,2.9,0.4,2.5,3.5,0.3,3.2,4.3,0.5,3.8,2.9,0.3,2.6
　糸球体疾患，腎尿細管間質性疾患及び腎不全（再掲）,153.6,3.2,150.3,6.2,0.1,6.1,2.8,0.0,2.7,1.2,0.0,1.2,2.8,0.0,2.8,1.7,0.0,1.7,1.1,0.0,1.0,3.4,0.1,3.3,2.9,0.1,2.7,5.6,0.4,5.2,1.1,0.0,1.0,5.8,0.1,5.7,8.2,0.1,8.0,16.1,0.5,15.6,11.1,0.1,11.0,2.4,0.0,2.4,1.0,0.0,0.9,1.3,0.0,1.3,0.7,-,0.7,0.6,0.0,0.6,2.2,0.0,2.1,2.7,0.0,2.7,6.5,0.1,6.4,8.7,0.1,8.6,0.9,0.0,0.9,1.1,0.0,1.1,2.0,0.0,2.0,6.4,0.2,6.1,7.5,0.1,7.4,0.7,0.0,0.7,0.9,0.0,0.9,0.2,-,0.2,1.1,0.0,1.1,5.5,0.1,5.5,1.8,0.1,1.7,2.1,0.0,2.0,1.2,0.0,1.2,1.2,0.0,1.2,1.0,0.0,1.0,1.3,0.0,1.3,8.0,0.1,7.9,1.8,0.0,1.7,1.8,0.0,1.8,2.8,0.0,2.8,1.6,0.1,1.5,2.1,0.0,2.0,2.3,0.1,2.2,1.6,0.0,1.6
　前立腺肥大（症）（再掲）,32.0,2.4,29.6,1.1,0.0,1.0,0.7,0.0,0.7,0.6,0.1,0.6,0.5,0.0,0.5,0.7,0.0,0.7,0.5,0.0,0.5,0.9,0.1,0.8,0.5,0.0,0.5,0.5,0.0,0.5,0.3,0.1,0.3,2.0,0.1,1.9,1.0,0.1,0.9,3.6,0.2,3.4,2.2,0.3,1.9,0.4,0.0,0.4,0.3,0.0,0.3,0.4,0.0,0.4,0.2,0.0,0.2,0.2,0.0,0.1,0.3,0.0,0.3,0.3,0.0,0.3,1.5,0.2,1.3,2.2,0.2,2.0,0.2,0.0,0.2,0.3,0.0,0.3,1.0,0.0,1.0,1.1,0.1,1.0,2.0,0.2,1.8,0.3,0.0,0.2,0.3,0.0,0.3,0.1,-,0.1,0.3,0.0,0.3,0.4,0.0,0.3,0.5,0.1,0.4,0.6,0.0,0.6,0.5,0.0,0.5,0.3,0.0,0.3,0.2,0.0,0.2,0.1,0.0,0.1,0.4,0.0,0.4,0.6,0.0,0.5,0.5,0.0,0.4,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.4,0.1,0.3,0.2,0.0,0.2
　乳房及び女性生殖器の疾患（再掲）,91.8,15.1,76.7,2.4,0.8,1.6,0.6,0.1,0.5,1.3,0.0,1.2,0.8,0.1,0.6,0.4,0.1,0.2,0.6,0.1,0.5,1.8,0.2,1.6,1.9,0.3,1.5,1.0,0.2,0.8,1.5,0.3,1.3,4.8,1.4,3.4,3.5,0.7,2.8,11.6,1.7,9.9,6.9,0.8,6.1,1.5,0.2,1.2,0.9,0.3,0.7,0.9,0.2,0.7,0.4,0.1,0.3,0.7,0.1,0.6,0.9,0.2,0.7,0.9,0.2,0.8,2.5,0.5,2.0,9.6,0.7,8.9,0.9,0.1,0.7,0.8,0.2,0.6,1.1,0.2,0.9,5.7,0.9,4.8,4.4,0.6,3.8,0.7,0.1,0.6,0.6,0.1,0.4,0.5,0.1,0.4,0.7,0.1,0.6,0.6,0.1,0.5,1.2,0.4,0.8,1.1,0.2,0.9,0.5,0.0,0.4,1.3,0.4,0.9,0.6,0.2,0.4,0.4,0.1,0.3,6.6,0.6,6.0,0.5,0.1,0.5,1.4,0.2,1.1,1.0,0.1,0.9,0.7,0.2,0.6,0.7,0.1,0.6,0.8,0.2,0.6,0.7,0.1,0.5
ⅩⅤ　妊娠，分娩及び産じょく,15.1,1.7,13.4,0.7,0.1,0.6,0.2,0.0,0.2,0.1,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.6,0.0,0.6,0.2,0.0,0.2,0.3,0.0,0.2,0.2,0.0,0.2,0.6,0.1,0.5,0.6,0.2,0.5,1.6,0.1,1.5,0.9,0.1,0.8,0.3,0.0,0.3,0.1,0.0,0.1,0.1,0.0,0.1,0.1,-,0.1,0.1,-,0.1,0.3,0.1,0.2,0.3,0.0,0.3,0.2,0.0,0.2,0.8,0.0,0.7,0.3,0.1,0.3,0.2,0.0,0.1,0.2,0.1,0.1,0.7,0.1,0.7,0.4,0.1,0.4,0.1,0.0,0.1,0.1,-,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.2,0.4,0.1,0.4,0.3,0.0,0.3,0.1,0.0,0.1,0.2,0.0,0.2,0.3,0.1,0.2,0.2,0.0,0.1,0.7,0.1,0.6,0.0,0.0,0.0,0.2,0.0,0.1,0.4,0.1,0.3,0.2,0.0,0.2,0.1,0.0,0.1,0.6,0.0,0.5,0.2,0.0,0.1
　妊娠高血圧症候群（再掲）,0.3,0.0,0.2,0.0,-,0.0,0.0,0.0,0.0,-,-,-,0.0,-,0.0,-,-,-,0.0,-,0.0,-,-,-,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,0.0,0.0,0.0,0.0,-,-,-,0.0,-,0.0,-,-,-,-,-,-,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,0.0,-,0.0,-,-,-,0.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,0.0,-,-,-,0.0,-,0.0,-,-,-,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
ⅩⅥ　周産期に発生した病態,3.0,0.5,2.5,0.1,0.0,0.1,0.1,0.0,0.0,0.0,-,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,-,0.0,0.2,0.0,0.2,0.1,0.0,0.1,0.2,0.0,0.2,0.2,0.1,0.1,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0
ⅩⅦ　先天奇形，変形及び染色体異常,14.1,2.7,11.4,0.5,0.1,0.4,0.1,0.0,0.1,0.1,0.0,0.1,0.3,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.3,0.1,0.3,0.2,0.0,0.2,0.3,0.0,0.3,0.6,0.2,0.4,0.9,0.2,0.8,1.5,0.3,1.3,0.6,0.2,0.4,0.2,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.3,0.1,0.3,0.3,0.0,0.3,0.3,0.0,0.3,0.7,0.1,0.6,0.1,0.0,0.1,0.1,0.0,0.1,0.4,0.1,0.3,1.3,0.2,1.1,0.7,0.2,0.4,0.2,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.2,0.3,0.0,0.3,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.5,0.1,0.4,0.1,0.0,0.1,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.2
ⅩⅧ　症状，徴候及び異常臨床所見・異常検査所見で他に分類されないもの,78.9,29.7,49.1,3.5,1.2,2.3,1.0,0.3,0.7,1.0,0.3,0.7,1.5,0.6,0.9,0.6,0.2,0.4,0.5,0.2,0.3,1.3,0.5,0.8,2.4,1.0,1.4,1.2,0.4,0.7,1.7,0.9,0.8,3.2,1.2,2.0,4.2,1.5,2.7,9.6,4.4,5.2,6.0,2.1,3.9,1.3,0.5,0.9,0.7,0.2,0.5,0.7,0.2,0.4,0.5,0.1,0.3,0.5,0.2,0.3,1.3,0.5,0.7,1.4,0.4,1.0,2.0,0.8,1.2,4.3,1.5,2.8,1.0,0.4,0.6,0.9,0.3,0.6,1.3,0.3,1.0,5.3,2.3,3.0,3.2,1.2,2.0,0.7,0.3,0.5,0.7,0.2,0.5,0.3,0.1,0.2,0.5,0.2,0.3,1.3,0.5,0.8,1.7,0.5,1.2,0.9,0.3,0.5,0.4,0.2,0.2,0.8,0.3,0.5,0.7,0.3,0.5,0.3,0.1,0.2,2.2,0.8,1.4,0.6,0.2,0.4,0.8,0.3,0.5,1.1,0.3,0.8,0.6,0.2,0.4,0.6,0.3,0.3,0.9,0.3,0.6,0.8,0.3,0.5
ⅩⅨ　損傷，中毒及びその他の外因の影響,299.0,59.9,239.1,11.0,2.0,9.0,1.9,0.4,1.5,1.8,0.5,1.3,4.9,1.0,3.9,1.4,0.3,1.1,2.3,0.5,1.8,3.0,0.6,2.4,7.5,1.4,6.1,5.2,0.9,4.4,5.9,0.8,5.1,15.2,4.9,10.3,16.4,2.9,13.5,27.7,6.8,20.9,17.2,3.6,13.5,4.1,0.9,3.2,2.0,0.4,1.5,2.6,0.6,2.0,1.6,0.4,1.3,2.2,0.5,1.7,4.2,0.9,3.3,6.0,0.9,5.1,7.8,1.1,6.7,17.6,3.4,14.2,5.0,0.9,4.1,2.7,0.7,2.0,5.9,1.2,4.7,19.8,4.3,15.5,14.1,2.8,11.3,2.2,0.4,1.7,2.6,0.5,2.1,1.2,0.4,0.9,1.4,0.3,1.0,5.1,1.0,4.1,7.5,1.6,5.9,3.5,0.5,3.0,1.6,0.3,1.3,3.4,0.5,2.9,4.6,0.6,4.0,2.4,0.4,1.9,16.2,2.7,13.4,3.6,0.5,3.0,3.4,0.6,2.8,6.2,1.2,5.0,3.8,0.5,3.3,3.8,0.6,3.2,4.4,0.7,3.7,1.9,0.5,1.4
　骨折（再掲）,98.6,11.0,87.5,3.9,0.4,3.4,0.7,0.1,0.6,0.6,0.1,0.5,1.4,0.2,1.2,0.5,0.1,0.4,0.7,0.1,0.6,0.9,0.1,0.8,2.0,0.2,1.8,1.5,0.1,1.4,1.7,0.2,1.5,6.1,1.5,4.6,6.2,0.6,5.6,10.6,0.9,9.7,5.6,0.6,5.1,1.4,0.2,1.2,0.6,0.1,0.5,0.9,0.1,0.7,0.6,0.1,0.5,0.6,0.1,0.6,1.4,0.2,1.2,2.0,0.2,1.9,2.6,0.1,2.5,5.3,0.7,4.6,1.4,0.1,1.2,0.7,0.1,0.7,2.2,0.2,2.0,6.4,0.8,5.6,5.3,0.7,4.6,0.6,0.1,0.5,0.7,0.1,0.7,0.3,0.1,0.2,0.5,0.1,0.5,1.3,0.1,1.2,2.3,0.3,2.0,0.9,0.1,0.8,0.5,0.0,0.4,0.9,0.1,0.9,1.4,0.1,1.2,0.7,0.1,0.6,4.6,0.5,4.1,1.3,0.1,1.2,1.0,0.1,0.9,1.8,0.2,1.6,1.3,0.1,1.2,1.0,0.1,0.9,1.9,0.1,1.8,0.7,0.1,0.6
ⅩⅩⅠ　健康状態に影響を及ぼす要因及び保健サービスの利用,700.1,236.3,463.8,23.2,7.1,16.1,6.4,1.9,4.5,4.5,1.0,3.5,13.3,5.6,7.7,5.0,1.6,3.4,5.0,1.6,3.4,12.1,3.0,9.2,16.0,7.0,9.1,9.3,2.5,6.8,8.7,3.2,5.6,35.0,12.0,22.9,34.8,13.9,21.0,82.4,30.8,51.6,54.9,23.1,31.8,11.6,3.6,8.0,4.8,1.3,3.5,6.7,2.8,3.9,3.4,1.2,2.2,4.0,1.6,2.5,9.5,2.9,6.6,10.8,3.5,7.3,18.8,6.3,12.5,44.8,13.6,31.2,13.2,4.9,8.2,6.7,2.1,4.6,10.0,3.0,7.0,48.4,13.3,35.1,31.8,9.2,22.5,8.1,2.6,5.4,5.4,1.8,3.7,3.0,1.2,1.8,3.8,1.6,2.2,9.7,3.9,5.8,11.0,3.0,8.1,7.4,2.5,4.9,4.5,1.1,3.4,8.0,2.9,5.2,5.4,1.7,3.7,3.0,0.7,2.3,32.4,8.2,24.2,4.6,1.2,3.4,7.6,2.5,5.1,11.8,3.7,8.1,5.1,1.4,3.7,4.9,1.9,3.1,9.7,2.3,7.4,7.4,2.7,4.7
　歯の補てつ（再掲）,292.4,28.0,264.4,10.0,0.4,9.6,3.2,0.3,2.9,2.3,0.2,2.2,5.4,0.4,4.9,2.5,0.3,2.2,2.6,0.2,2.4,5.5,0.6,5.0,6.6,0.8,5.9,4.2,0.4,3.8,3.7,0.3,3.4,15.9,0.9,15.0,12.9,1.1,11.9,30.6,3.4,27.2,19.3,1.6,17.7,5.2,0.5,4.7,2.6,0.3,2.3,2.8,0.5,2.4,1.4,0.3,1.1,1.6,0.1,1.5,3.7,0.4,3.3,3.3,0.2,3.0,6.7,0.8,5.8,15.5,1.9,13.6,4.7,0.7,4.0,2.9,0.3,2.6,4.8,0.6,4.2,27.0,1.8,25.2,14.0,1.8,12.2,4.4,0.2,4.2,2.0,0.2,1.7,1.2,0.1,1.1,1.6,0.2,1.4,3.1,0.4,2.7,5.3,0.3,5.0,3.2,0.2,2.9,2.1,0.2,1.9,3.0,0.4,2.6,2.4,0.2,2.2,1.2,0.1,1.1,16.3,1.4,14.9,2.3,0.2,2.1,3.2,0.3,2.9,4.5,0.5,4.0,2.8,0.4,2.5,2.0,0.3,1.7,3.6,0.2,3.5,2.5,0.3,2.3
病院
総数,1630.0,227.0,1403.1,92.4,14.1,78.3,18.3,1.9,16.4,17.1,2.1,15.0,26.5,4.0,22.6,16.7,1.9,14.8,14.9,1.9,13.0,23.5,3.5,20.0,37.7,6.3,31.4,21.8,2.6,19.2,22.0,3.1,18.9,86.5,13.8,72.7,73.0,12.3,60.7,151.9,23.2,128.7,95.8,13.2,82.6,32.0,3.8,28.2,16.8,2.0,14.8,18.5,2.8,15.6,13.1,1.4,11.7,11.9,1.8,10.0,31.8,4.6,27.2,26.6,2.8,23.8,37.6,5.7,31.9,82.3,11.2,71.1,20.0,2.3,17.7,17.4,2.5,15.0,36.4,4.7,31.7,107.7,14.8,92.9,73.4,9.6,63.8,17.8,2.2,15.6,13.8,1.8,12.0,8.2,1.2,7.1,10.0,1.5,8.5,29.1,4.1,25.0,35.9,5.8,30.1,18.7,2.2,16.5,13.2,1.7,11.5,17.3,2.2,15.1,21.0,2.7,18.3,14.8,1.6,13.2,65.8,7.7,58.1,13.4,1.4,12.0,19.5,2.4,17.1,24.1,2.4,21.7,17.7,2.4,15.3,15.8,1.9,13.8,25.4,3.2,22.2,17.0,2.2,14.8
Ⅰ　感染症及び寄生虫症,35.9,7.1,28.8,1.9,0.5,1.4,0.3,0.1,0.3,0.4,0.1,0.3,0.5,0.1,0.4,0.3,0.1,0.3,0.3,0.1,0.2,0.4,0.1,0.3,0.8,0.2,0.6,0.5,0.1,0.4,0.3,0.1,0.3,1.9,0.5,1.5,1.9,0.5,1.4,3.3,0.7,2.6,2.0,0.3,1.7,0.7,0.1,0.5,0.4,0.0,0.3,0.5,0.1,0.4,0.3,0.1,0.3,0.3,0.1,0.2,0.6,0.1,0.5,0.8,0.1,0.7,1.0,0.1,0.8,2.2,0.3,1.9,0.4,0.1,0.3,0.4,0.1,0.4,0.9,0.2,0.7,3.0,0.6,2.4,1.5,0.3,1.2,0.4,0.0,0.3,0.3,0.1,0.2,0.2,0.0,0.2,0.2,0.0,0.1,0.7,0.2,0.5,0.9,0.2,0.7,0.4,0.1,0.4,0.3,0.0,0.3,0.3,0.1,0.3,0.4,0.1,0.3,0.2,0.0,0.2,1.4,0.3,1.1,0.3,0.1,0.2,0.4,0.1,0.3,0.4,0.1,0.3,0.3,0.1,0.2,0.3,0.1,0.2,0.5,0.1,0.4,0.3,0.1,0.2
　腸管感染症（再掲）,6.4,3.3,3.1,0.4,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.4,0.2,0.2,0.5,0.3,0.2,0.5,0.3,0.2,0.3,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.4,0.1,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.1,0.1,0.5,0.3,0.2,0.3,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1
　結核（再掲）,1.3,0.1,1.1,0.0,0.0,0.0,0.0,-,0.0,-,-,-,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,-,-,-,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.1,0.0,0.1,0.1,-,0.1,0.1,0.0,0.1,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,-,-,-,0.0,0.0,0.0,0.1,0.0,0.1,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,-
　皮膚及び粘膜の病変を伴うウイルス性疾患（再掲）,6.0,1.1,4.8,0.5,0.1,0.4,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.4,0.1,0.3,0.3,0.1,0.2,0.6,0.1,0.5,0.4,0.1,0.3,0.2,0.0,0.1,0.1,-,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.4,0.1,0.3,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,-,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,-,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0
　真菌症（再掲）,5.7,0.8,4.9,0.3,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.3,0.1,0.2,0.5,0.1,0.4,0.4,0.0,0.4,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.3,0.0,0.2,0.4,0.0,0.4,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.3,0.1,0.3,0.3,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,-,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0
Ⅱ　新生物＜腫瘍＞,200.2,24.0,176.3,8.6,1.2,7.4,2.7,0.3,2.4,2.6,0.4,2.2,3.2,0.5,2.7,2.0,0.2,1.8,2.5,0.3,2.2,2.4,0.3,2.1,3.9,0.5,3.4,3.2,0.3,2.9,2.5,0.3,2.2,9.8,1.1,8.7,8.3,1.3,7.1,19.6,2.2,17.4,14.3,1.5,12.8,3.7,0.4,3.3,2.1,0.2,1.9,1.8,0.2,1.5,1.3,0.1,1.2,1.5,0.2,1.4,4.0,0.5,3.6,3.3,0.3,2.9,5.8,0.7,5.1,12.1,1.5,10.6,2.7,0.3,2.3,2.5,0.3,2.2,4.3,0.4,3.8,14.9,1.5,13.4,11.7,1.2,10.5,2.3,0.2,2.1,1.6,0.2,1.5,1.0,0.1,0.9,1.3,0.2,1.2,2.8,0.4,2.3,4.8,0.8,4.0,2.2,0.2,2.0,1.3,0.2,1.1,1.8,0.3,1.5,2.2,0.3,1.9,1.0,0.1,0.9,8.4,1.0,7.4,1.5,0.1,1.4,2.2,0.3,1.9,1.8,0.2,1.6,1.3,0.2,1.1,1.4,0.2,1.2,2.0,0.4,1.6,1.6,0.2,1.4
